rowid,p1,model_id
27830,0.03359029957899885,2018-09-27--gbm--response--segment_0
27832,0.37865616508790606,2018-09-27--gbm--response--segment_0
27833,0.17992370254140844,2018-09-27--gbm--response--segment_0
27834,0.10966643825547061,2018-09-27--gbm--response--segment_0
27837,0.5685646096260689,2018-09-27--gbm--response--segment_0
27839,0.51442290903866,2018-09-27--gbm--response--segment_0
27840,0.14156351352985017,2018-09-27--gbm--response--segment_0
27841,0.6366965706056005,2018-09-27--gbm--response--segment_0
27842,0.24613231273392755,2018-09-27--gbm--response--segment_0
27844,0.04954607814260235,2018-09-27--gbm--response--segment_0
27845,0.4603218922955398,2018-09-27--gbm--response--segment_0
27848,0.0531355051546883,2018-09-27--gbm--response--segment_0
27849,0.5714896399278091,2018-09-27--gbm--response--segment_0
27851,0.5997113739441972,2018-09-27--gbm--response--segment_0
27853,0.5694646653910707,2018-09-27--gbm--response--segment_0
27859,0.08509653375986986,2018-09-27--gbm--response--segment_0
27860,0.4322972269725723,2018-09-27--gbm--response--segment_0
27863,0.44144663180041227,2018-09-27--gbm--response--segment_0
27864,0.4444846975600656,2018-09-27--gbm--response--segment_0
27869,0.4760957846221588,2018-09-27--gbm--response--segment_0
27870,0.5614888472098913,2018-09-27--gbm--response--segment_0
27874,0.6547073699309784,2018-09-27--gbm--response--segment_0
27876,0.48310697033363853,2018-09-27--gbm--response--segment_0
27878,0.6085793946733307,2018-09-27--gbm--response--segment_0
27879,0.28014080560202864,2018-09-27--gbm--response--segment_0
27883,0.02375246713040009,2018-09-27--gbm--response--segment_0
27884,0.662799263629648,2018-09-27--gbm--response--segment_0
27887,0.354572501216839,2018-09-27--gbm--response--segment_0
27892,0.7212037730310501,2018-09-27--gbm--response--segment_0
27894,0.7774381623295532,2018-09-27--gbm--response--segment_0
27896,0.26280860663104233,2018-09-27--gbm--response--segment_0
27900,0.36824404788323956,2018-09-27--gbm--response--segment_0
27901,0.386480366051724,2018-09-27--gbm--response--segment_0
27902,0.6377500006787914,2018-09-27--gbm--response--segment_0
27907,0.5070273989993983,2018-09-27--gbm--response--segment_0
27908,0.6434284622522619,2018-09-27--gbm--response--segment_0
27911,0.20712383917619667,2018-09-27--gbm--response--segment_0
27913,0.6581872262930571,2018-09-27--gbm--response--segment_0
27914,0.6134457230823607,2018-09-27--gbm--response--segment_0
27916,0.20916908456409194,2018-09-27--gbm--response--segment_0
27919,0.7430731746024898,2018-09-27--gbm--response--segment_0
27921,0.30849831850418846,2018-09-27--gbm--response--segment_0
27922,0.3683606421568889,2018-09-27--gbm--response--segment_0
27928,0.7612572438251918,2018-09-27--gbm--response--segment_0
27929,0.3686780072115392,2018-09-27--gbm--response--segment_0
27932,0.5001109377610451,2018-09-27--gbm--response--segment_0
27933,0.5289456830974942,2018-09-27--gbm--response--segment_0
27938,0.7459290804298426,2018-09-27--gbm--response--segment_0
27940,0.5391860507920276,2018-09-27--gbm--response--segment_0
27947,0.4645093522104356,2018-09-27--gbm--response--segment_0
27948,0.4793869551407049,2018-09-27--gbm--response--segment_0
27949,0.5034842647755385,2018-09-27--gbm--response--segment_0
27953,0.559858869752293,2018-09-27--gbm--response--segment_0
27954,0.590386132761025,2018-09-27--gbm--response--segment_0
27955,0.5541098205112922,2018-09-27--gbm--response--segment_0
27957,0.5077792082920096,2018-09-27--gbm--response--segment_0
27958,0.03418399736558888,2018-09-27--gbm--response--segment_0
27959,0.3427669918063167,2018-09-27--gbm--response--segment_0
27960,0.011189610510220174,2018-09-27--gbm--response--segment_0
27961,0.32810567010833547,2018-09-27--gbm--response--segment_0
27964,0.43083609321246247,2018-09-27--gbm--response--segment_0
27966,0.22291361964585915,2018-09-27--gbm--response--segment_0
27967,0.15995970221193045,2018-09-27--gbm--response--segment_0
27975,0.05266900643850047,2018-09-27--gbm--response--segment_0
27980,0.08667349201140312,2018-09-27--gbm--response--segment_0
27988,0.03915239562116319,2018-09-27--gbm--response--segment_0
27994,0.17760449530565434,2018-09-27--gbm--response--segment_0
27999,0.3270216470555308,2018-09-27--gbm--response--segment_0
28006,0.1505421649929351,2018-09-27--gbm--response--segment_0
28012,0.03875276123948066,2018-09-27--gbm--response--segment_0
28014,0.0269458012748812,2018-09-27--gbm--response--segment_0
28017,0.018089364999463977,2018-09-27--gbm--response--segment_0
28019,0.11357787032017115,2018-09-27--gbm--response--segment_0
28022,0.12477843782913364,2018-09-27--gbm--response--segment_0
28023,0.279161572532641,2018-09-27--gbm--response--segment_0
28024,0.019476188260661338,2018-09-27--gbm--response--segment_0
28025,0.008928428666787721,2018-09-27--gbm--response--segment_0
28029,0.03859585093765115,2018-09-27--gbm--response--segment_0
28031,0.12484218664951764,2018-09-27--gbm--response--segment_0
28032,0.3587564057070781,2018-09-27--gbm--response--segment_0
28034,0.08873988618627156,2018-09-27--gbm--response--segment_0
28038,0.025112912025393636,2018-09-27--gbm--response--segment_0
28040,0.4459176488766671,2018-09-27--gbm--response--segment_0
28044,0.42694822148103023,2018-09-27--gbm--response--segment_0
28048,0.04130520169224938,2018-09-27--gbm--response--segment_0
28053,0.08851292698372146,2018-09-27--gbm--response--segment_0
28054,0.023899394013005077,2018-09-27--gbm--response--segment_0
28056,0.10028809687592344,2018-09-27--gbm--response--segment_0
28059,0.28567403393006113,2018-09-27--gbm--response--segment_0
28060,0.0727186129046523,2018-09-27--gbm--response--segment_0
28062,0.02087654472778659,2018-09-27--gbm--response--segment_0
28063,0.10501562454729531,2018-09-27--gbm--response--segment_0
28066,0.022886886415627458,2018-09-27--gbm--response--segment_0
28068,0.03846344848208328,2018-09-27--gbm--response--segment_0
28071,0.15916705660954342,2018-09-27--gbm--response--segment_0
28075,0.142815706320482,2018-09-27--gbm--response--segment_0
28077,0.02747941296028549,2018-09-27--gbm--response--segment_0
28083,0.09943677303535817,2018-09-27--gbm--response--segment_0
28085,0.006994665050490388,2018-09-27--gbm--response--segment_0
28092,0.029086680613171146,2018-09-27--gbm--response--segment_0
28093,0.10371334896925476,2018-09-27--gbm--response--segment_0
28096,0.06269192318555282,2018-09-27--gbm--response--segment_0
28099,0.006637521047211435,2018-09-27--gbm--response--segment_0
28101,0.021872035355401314,2018-09-27--gbm--response--segment_0
28102,0.07789719170954107,2018-09-27--gbm--response--segment_0
28103,0.09623032566216158,2018-09-27--gbm--response--segment_0
28104,0.029265981773368255,2018-09-27--gbm--response--segment_0
28106,0.11977921695285128,2018-09-27--gbm--response--segment_0
28109,0.031140347015596603,2018-09-27--gbm--response--segment_0
28112,0.09121354590029523,2018-09-27--gbm--response--segment_0
28115,0.05279354435526101,2018-09-27--gbm--response--segment_0
28118,0.029119662812892754,2018-09-27--gbm--response--segment_0
28119,0.024873688536556474,2018-09-27--gbm--response--segment_0
28121,0.07053859689930501,2018-09-27--gbm--response--segment_0
28122,0.08231568667431258,2018-09-27--gbm--response--segment_0
28123,0.10554201495408254,2018-09-27--gbm--response--segment_0
28124,0.030643429174579698,2018-09-27--gbm--response--segment_0
28125,0.0875779605977194,2018-09-27--gbm--response--segment_0
28126,0.05828432191996856,2018-09-27--gbm--response--segment_0
28129,0.03664913256767706,2018-09-27--gbm--response--segment_0
28133,0.12048040318932764,2018-09-27--gbm--response--segment_0
28137,0.18481421793673683,2018-09-27--gbm--response--segment_0
28140,0.09700981382887927,2018-09-27--gbm--response--segment_0
28141,0.2177477123466158,2018-09-27--gbm--response--segment_0
28146,0.019623938310221387,2018-09-27--gbm--response--segment_0
28154,0.16685887610940728,2018-09-27--gbm--response--segment_0
28157,0.04432745991405874,2018-09-27--gbm--response--segment_0
28160,0.22019930155951756,2018-09-27--gbm--response--segment_0
28171,0.051781232309162505,2018-09-27--gbm--response--segment_0
28172,0.14106327971191335,2018-09-27--gbm--response--segment_0
28173,0.021837471098536218,2018-09-27--gbm--response--segment_0
28174,0.03855662771318482,2018-09-27--gbm--response--segment_0
28176,0.2575324132746023,2018-09-27--gbm--response--segment_0
28177,0.016168075292834275,2018-09-27--gbm--response--segment_0
28178,0.4806363925281658,2018-09-27--gbm--response--segment_0
28179,0.029456390110462305,2018-09-27--gbm--response--segment_0
28184,0.018168908713611653,2018-09-27--gbm--response--segment_0
28186,0.12678323072619474,2018-09-27--gbm--response--segment_0
28187,0.12990707057718223,2018-09-27--gbm--response--segment_0
28188,0.027969055980259474,2018-09-27--gbm--response--segment_0
28190,0.14383504575204895,2018-09-27--gbm--response--segment_0
28194,0.2036812166911728,2018-09-27--gbm--response--segment_0
28200,0.3248348065530553,2018-09-27--gbm--response--segment_0
28204,0.19499235246893223,2018-09-27--gbm--response--segment_0
28205,0.0481808184969098,2018-09-27--gbm--response--segment_0
28207,0.1051132951282309,2018-09-27--gbm--response--segment_0
28209,0.32477536124349465,2018-09-27--gbm--response--segment_0
28210,0.03856205888307743,2018-09-27--gbm--response--segment_0
28213,0.5522177917249949,2018-09-27--gbm--response--segment_0
28215,0.30080224679320827,2018-09-27--gbm--response--segment_0
28217,0.18549390350125014,2018-09-27--gbm--response--segment_0
28221,0.024093551607882985,2018-09-27--gbm--response--segment_0
28222,0.2668076432104935,2018-09-27--gbm--response--segment_0
28224,0.02274364822755511,2018-09-27--gbm--response--segment_0
28227,0.06302259295337553,2018-09-27--gbm--response--segment_0
28228,0.026904954540672908,2018-09-27--gbm--response--segment_0
28233,0.02633358997433566,2018-09-27--gbm--response--segment_0
28236,0.051327274028103186,2018-09-27--gbm--response--segment_0
28239,0.025306317321549587,2018-09-27--gbm--response--segment_0
28240,0.012854840277450796,2018-09-27--gbm--response--segment_0
28242,0.055300585236948065,2018-09-27--gbm--response--segment_0
28244,0.15628708797758206,2018-09-27--gbm--response--segment_0
28246,0.1710562015282841,2018-09-27--gbm--response--segment_0
28250,0.06947816537177565,2018-09-27--gbm--response--segment_0
28251,0.09961128167697679,2018-09-27--gbm--response--segment_0
28254,0.07835251088910203,2018-09-27--gbm--response--segment_0
28255,0.011000972923663959,2018-09-27--gbm--response--segment_0
28257,0.21152598319171254,2018-09-27--gbm--response--segment_0
28261,0.41171577388772435,2018-09-27--gbm--response--segment_0
28262,0.24337965912650986,2018-09-27--gbm--response--segment_0
28267,0.09146992524304354,2018-09-27--gbm--response--segment_0
28274,0.02591350520723099,2018-09-27--gbm--response--segment_0
28277,0.06513426537879628,2018-09-27--gbm--response--segment_0
28279,0.3634088479473767,2018-09-27--gbm--response--segment_0
28282,0.07597156863522748,2018-09-27--gbm--response--segment_0
28283,0.0326049737166968,2018-09-27--gbm--response--segment_0
28288,0.22701649459584652,2018-09-27--gbm--response--segment_0
28289,0.05135721359738634,2018-09-27--gbm--response--segment_0
28292,0.025031614559249335,2018-09-27--gbm--response--segment_0
28295,0.1451441482309616,2018-09-27--gbm--response--segment_0
28297,0.21201334837559185,2018-09-27--gbm--response--segment_0
28298,0.2732077613625504,2018-09-27--gbm--response--segment_0
28301,0.019109716594344996,2018-09-27--gbm--response--segment_0
28302,0.08767805533644218,2018-09-27--gbm--response--segment_0
28304,0.251871876842195,2018-09-27--gbm--response--segment_0
28307,0.02505038750887316,2018-09-27--gbm--response--segment_0
28308,0.13430213281320735,2018-09-27--gbm--response--segment_0
28309,0.17541848177860508,2018-09-27--gbm--response--segment_0
28312,0.13626694387616844,2018-09-27--gbm--response--segment_0
28313,0.4577463144377198,2018-09-27--gbm--response--segment_0
28316,0.1219059360654704,2018-09-27--gbm--response--segment_0
28318,0.010203952646992018,2018-09-27--gbm--response--segment_0
28323,0.049664278747710656,2018-09-27--gbm--response--segment_0
28324,0.05230130718665524,2018-09-27--gbm--response--segment_0
28325,0.2725845006935933,2018-09-27--gbm--response--segment_0
28326,0.031046285716581034,2018-09-27--gbm--response--segment_0
28328,0.05701180960600689,2018-09-27--gbm--response--segment_0
28332,0.04341994774963691,2018-09-27--gbm--response--segment_0
28333,0.1292275817301726,2018-09-27--gbm--response--segment_0
28335,0.032095551535890984,2018-09-27--gbm--response--segment_0
28339,0.12524389641733477,2018-09-27--gbm--response--segment_0
28340,0.012001474004256583,2018-09-27--gbm--response--segment_0
28344,0.34371518642718246,2018-09-27--gbm--response--segment_0
28346,0.16819041766646387,2018-09-27--gbm--response--segment_0
28347,0.0858640729292781,2018-09-27--gbm--response--segment_0
28348,0.0650791447241934,2018-09-27--gbm--response--segment_0
28354,0.13543260483004674,2018-09-27--gbm--response--segment_0
28355,0.11222876656296457,2018-09-27--gbm--response--segment_0
28364,0.035421205642932,2018-09-27--gbm--response--segment_0
28369,0.3181662570844552,2018-09-27--gbm--response--segment_0
28370,0.2906495831753553,2018-09-27--gbm--response--segment_0
28371,0.07696613848774986,2018-09-27--gbm--response--segment_0
28378,0.039479898507622103,2018-09-27--gbm--response--segment_0
28380,0.02028687244133459,2018-09-27--gbm--response--segment_0
28382,0.34636627550428817,2018-09-27--gbm--response--segment_0
28383,0.0361607707336947,2018-09-27--gbm--response--segment_0
28384,0.07316439511854449,2018-09-27--gbm--response--segment_0
28386,0.15391322750034048,2018-09-27--gbm--response--segment_0
28387,0.03394256155254979,2018-09-27--gbm--response--segment_0
28389,0.13377652562078748,2018-09-27--gbm--response--segment_0
28391,0.15079124672529817,2018-09-27--gbm--response--segment_0
28393,0.04208529099542241,2018-09-27--gbm--response--segment_0
28397,0.06941645224224866,2018-09-27--gbm--response--segment_0
28401,0.3865897727115071,2018-09-27--gbm--response--segment_0
28404,0.07186943987012648,2018-09-27--gbm--response--segment_0
28405,0.15163571406481727,2018-09-27--gbm--response--segment_0
28409,0.15779316934776755,2018-09-27--gbm--response--segment_0
28415,0.31559962299645894,2018-09-27--gbm--response--segment_0
28416,0.04444768731353406,2018-09-27--gbm--response--segment_0
28418,0.1752301445101161,2018-09-27--gbm--response--segment_0
28420,0.04714916355162633,2018-09-27--gbm--response--segment_0
28422,0.07149103215109077,2018-09-27--gbm--response--segment_0
28424,0.14359583141287102,2018-09-27--gbm--response--segment_0
28427,0.26117342660182635,2018-09-27--gbm--response--segment_0
28430,0.1894674507205099,2018-09-27--gbm--response--segment_0
28432,0.3041627711016671,2018-09-27--gbm--response--segment_0
28434,0.10791395062548516,2018-09-27--gbm--response--segment_0
28435,0.19238626502083506,2018-09-27--gbm--response--segment_0
28442,0.4764883221134766,2018-09-27--gbm--response--segment_0
28444,0.11773042667600464,2018-09-27--gbm--response--segment_0
28445,0.03138410733884956,2018-09-27--gbm--response--segment_0
28446,0.05911084109938673,2018-09-27--gbm--response--segment_0
28447,0.029430005480475516,2018-09-27--gbm--response--segment_0
28451,0.04754541342844757,2018-09-27--gbm--response--segment_0
28454,0.21875832773562065,2018-09-27--gbm--response--segment_0
28459,0.21986743604494144,2018-09-27--gbm--response--segment_0
28464,0.0807151564393224,2018-09-27--gbm--response--segment_0
28465,0.02660704338419394,2018-09-27--gbm--response--segment_0
28474,0.4609615943670413,2018-09-27--gbm--response--segment_0
28475,0.052141780899678816,2018-09-27--gbm--response--segment_0
28478,0.12752726846162024,2018-09-27--gbm--response--segment_0
28482,0.11724406488599345,2018-09-27--gbm--response--segment_0
